State,Year,Crop,N,P,K,pH,Temperature,Humidity,Rainfall
Uttar Pradesh,2008,Maize,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Masoor,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Moong(Green Gram),120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Moong(Green Gram),120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Onion,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Peas & beans (Pulses),120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Potato,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Rapeseed &Mustard,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Rice,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Rice,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Sannhamp,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Sesamum,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Small millets,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Soyabean,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Sugarcane,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Sunflower,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Sweet potato,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Tobacco,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Tobacco,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Urad,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Urad,120,45,35,7.6,25.03,58.94,1606.05
Uttar Pradesh,2008,Wheat,120,45,35,7.6,25.03,58.94,1606.05
Uttarakhand,2008,Arhar/Tur,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Bajra,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Barley,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Garlic,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Gram,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Groundnut,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Horse-gram,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Maize,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Maize,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Masoor,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Moong(Green Gram),80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Moth,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Onion,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Other  Rabi pulses,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Other Cereals,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Other Cereals,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Other Kharif pulses,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Peas & beans (Pulses),80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Potato,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Potato,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Ragi,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Rapeseed &Mustard,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Rice,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Rice,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Sesamum,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Soyabean,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Sugarcane,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Sunflower,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Tobacco,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Turmeric,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Urad,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Urad,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,Wheat,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,other oilseeds,80,24,38,6.4,17.53,57.88,1418.98
Uttarakhand,2008,other oilseeds,80,24,38,6.4,17.53,57.88,1418.98
Jammu and Kashmir,2008,Arhar/Tur,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Barley,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Garlic,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Gram,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Linseed,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Masoor,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Onion,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Other  Rabi pulses,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Peas & beans (Pulses),70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Potato,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Rapeseed &Mustard,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Urad,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,Wheat,70,25,42,6.7,9.1,54.79,702.47
Jammu and Kashmir,2008,other oilseeds,70,25,42,6.7,9.1,54.79,702.47
Jharkhand,2008,Arhar/Tur,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Arhar/Tur,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Gram,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Maize,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Onion,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Potato,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Potato,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Ragi,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Rapeseed &Mustard,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Rice,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Rice,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Sugarcane,68,22,30,6.1,23.02,64.42,1388.34
Jharkhand,2008,Wheat,68,22,30,6.1,23.02,64.42,1388.34
Bihar,2009,Arhar/Tur,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Bajra,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Barley,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Gram,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Horse-gram,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Jowar,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Jute,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Khesari,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Linseed,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Maize,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Maize,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Maize,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Masoor,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Mesta,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Moong(Green Gram),85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Moong(Green Gram),85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Other  Rabi pulses,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Other Kharif pulses,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Peas & beans (Pulses),85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Ragi,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Rapeseed &Mustard,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Rice,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Rice,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Rice,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Sannhamp,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Small millets,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Sugarcane,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Sunflower,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Tobacco,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Urad,85,30,25,7.2,26.68,52.65,774.6
Bihar,2009,Wheat,85,30,25,7.2,26.68,52.65,774.6
Chhattisgarh,2009,Arhar/Tur,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Bajra,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Bajra,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Barley,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Castor seed,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Coriander,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Cotton(lint),70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Dry chillies,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Garlic,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Ginger,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Gram,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Groundnut,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Horse-gram,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Horse-gram,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Jowar,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Jute,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Khesari,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Linseed,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Maize,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Masoor,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Mesta,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Moong(Green Gram),70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Moong(Green Gram),70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Niger seed,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Onion,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Other  Rabi pulses,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Other Kharif pulses,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Peas & beans (Pulses),70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Potato,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Ragi,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Rapeseed &Mustard,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Rice,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Safflower,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Sannhamp,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Sesamum,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Small millets,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Soyabean,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Sugarcane,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Sunflower,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Sweet potato,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Tobacco,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Turmeric,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Urad,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Urad,70,35,20,6.5,27.17,54.21,1075.52
Chhattisgarh,2009,Wheat,70,35,20,6.5,27.17,54.21,1075.52
Gujarat,2009,Arhar/Tur,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Bajra,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Bajra,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Banana,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Castor seed,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Cotton(lint),75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Dry chillies,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Garlic,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Gram,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Groundnut,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Groundnut,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Guar seed,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Jowar,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Jowar,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Maize,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Moong(Green Gram),75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Moth,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Onion,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Other  Rabi pulses,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Other Cereals,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Other Cereals,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Other Kharif pulses,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Potato,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Ragi,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Rapeseed &Mustard,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Rice,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Rice,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Sesamum,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Sugarcane,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Tobacco,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Tobacco,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Urad,75,38,28,7.8,28.45,44.88,580.29
Gujarat,2009,Wheat,75,38,28,7.8,28.45,44.88,580.29
Haryana,2009,Arhar/Tur,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Bajra,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Barley,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Castor seed,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Coriander,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Cotton(lint),130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Dry chillies,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Garlic,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Gram,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Groundnut,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Horse-gram,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Jowar,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Maize,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Masoor,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Moong(Green Gram),130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Moth,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Onion,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Peas & beans (Pulses),130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Potato,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Rice,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Sesamum,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Sugarcane,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Sunflower,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Sweet potato,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Urad,130,48,35,7.9,24.82,42.83,838.16
Haryana,2009,Wheat,130,48,35,7.9,24.82,42.83,838.16
Himachal Pradesh,2009,Arhar/Tur,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Bajra,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Barley,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Coriander,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Cotton(lint),60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Dry chillies,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Garlic,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Ginger,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Gram,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Groundnut,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Horse-gram,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Linseed,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Maize,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Masoor,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Moong(Green Gram),60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Onion,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Other Kharif pulses,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Peas & beans (Pulses),60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Peas & beans (Pulses),60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Potato,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Potato,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Ragi,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Rapeseed &Mustard,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Rice,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Sesamum,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Small millets,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Soyabean,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Sugarcane,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Turmeric,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Urad,60,20,40,6.0,21.67,45.16,861.19
Himachal Pradesh,2009,Wheat,60,20,40,6.0,21.67,45.16,861.19
Maharashtra,2009,Arhar/Tur,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Bajra,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Castor seed,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Cotton(lint),75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Gram,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Groundnut,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Groundnut,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Jowar,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Jowar,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Linseed,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Maize,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Maize,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Maize,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Moong(Green Gram),75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Niger seed,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Other  Rabi pulses,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Other Kharif pulses,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Ragi,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Rapeseed &Mustard,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Rice,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Rice,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Safflower,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Sesamum,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Sesamum,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Small millets,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Small millets,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Soyabean,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Sugarcane,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Sunflower,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Sunflower,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Sunflower,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Urad,75,43,26,7.1,27.21,66.66,2277.28
Maharashtra,2009,Wheat,75,43,26,7.1,27.21,66.66,2277.28
Manipur,2009,Arhar/Tur,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Banana,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Cowpea(Lobia),58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Dry chillies,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Ginger,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Gram,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Groundnut,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Maize,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Maize,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Masoor,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Moong(Green Gram),58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Other  Rabi pulses,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Other Kharif pulses,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Peas & beans (Pulses),58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Potato,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Rapeseed &Mustard,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Rice,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Soyabean,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Sugarcane,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Turmeric,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Urad,58,17,37,5.9,20.82,71.73,1168.24
Manipur,2009,Wheat,58,17,37,5.9,20.82,71.73,1168.24
Nagaland,2009,Arhar/Tur,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Bajra,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Barley,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Castor seed,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Cotton(lint),56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Gram,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Groundnut,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Jowar,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Jute,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Linseed,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Maize,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Maize,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Masoor,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Mesta,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Moong(Green Gram),56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Peas & beans (Pulses),56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Peas & beans (Pulses),56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Potato,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Potato,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Ragi,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Rapeseed &Mustard,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Rice,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Sesamum,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Small millets,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Soyabean,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Sugarcane,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Sunflower,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Sunflower,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Tapioca,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Urad,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Urad,56,16,36,5.8,18.39,73.56,1134.66
Nagaland,2009,Wheat,56,16,36,5.8,18.39,73.56,1134.66
Punjab,2009,Arhar/Tur,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Bajra,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Barley,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Cotton(lint),150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Gram,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Groundnut,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Guar seed,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Jowar,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Maize,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Masoor,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Moong(Green Gram),150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Peas & beans (Pulses),150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Rapeseed &Mustard,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Rice,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Sesamum,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Sugarcane,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Urad,150,50,40,8.0,24.82,42.83,838.16
Punjab,2009,Wheat,150,50,40,8.0,24.82,42.83,838.16
Tripura,2009,Arhar/Tur,62,20,35,5.9,25.68,73.58,1954.75
Tripura,2009,Cotton(lint),62,20,35,5.9,25.68,73.58,1954.75
Tripura,2009,Gram,62,20,35,5.9,25.68,73.58,1954.75
